nodes,l,seed,a_node,int_samples,page_rank_tests,page_rank_time,page_rank_accuracy,page_rank_top_l_targets,baro_tests,baro_time,baro_accuracy,baro_top_l_targets,smooth_tests,smooth_time,smooth_accuracy,smooth_top_l_targets,mutual_info_tests,mutual_info_time,mutual_info_accuracy,mutual_info_top_l_targets,rcd_tests,rcd_time,rcd_accuracy,rcd_top_l_targets,m_igs_tests,m_igs_time,m_igs_accuracy,m_igs_top_l_targets,rcg_cpdag_tests,rcg_cpdag_time,rcg_cpdag_accuracy,rcg_cpdag_top_l_targets,rcg_dag_tests,rcg_dag_time,rcg_dag_accuracy,rcg_dag_top_l_targets
25,1,10,X9,10,25,3.6557540893554688,0,['X23'],24,23.377263069152832,0,['X24'],25,127.45239067077637,0,['X22'],25,205.98103713989258,0,['X22'],356,201.45603275299072,0,['X22'],8,2.41961669921875,0,['dummy_sink'],25,1740.0072612762451,0,['X1'],25,1800.2151222229004,0,['X22']
25,1,11,X16,10,25,4.303928375244141,0,['X23'],24,23.081937789916992,0,['X23'],25,126.19904232025146,0,['X9'],25,202.86907386779785,0,['X9'],349,199.64023876190186,0,['X9'],5,1.6440420150756836,0,['X9'],25,1593.3742656707764,0,['X9'],25,1646.726201057434,0,['X9']
25,1,12,X11,10,25,4.135624885559082,0,['X21'],24,22.815128326416016,0,['X18'],25,126.58794021606445,0,['X10'],25,269.0750255584717,0,['X6'],389,210.14372634887695,0,['X10'],6,1.8387641906738281,0,['dummy_sink'],25,1218.2543201446533,0,['X12'],25,1211.1571645736694,0,['X12']
25,1,13,X18,10,25,4.235195159912109,0,['X21'],24,23.128236770629883,0,['X10'],25,131.87913513183594,0,['X3'],25,219.85122776031494,0,['X3'],349,206.58828735351562,0,['X3'],7,2.156137466430664,0,['dummy_sink'],25,1104.7506113052368,0,['X23'],25,1098.1211776733398,0,['X23']
25,1,14,X11,10,25,0.9915571212768555,0,['X23'],24,14.574785232543945,0,['X12'],25,74.61838436126709,1,['X11'],25,121.5852632522583,1,['X11'],371,107.2131462097168,1,['X11'],4,0.9440746307373047,0,['X23'],25,1047.2432565689087,1,['X11'],25,1060.3939847946167,1,['X11']
25,1,15,X8,10,25,1.6589479446411133,0,['X24'],24,19.964634895324707,0,['X14'],25,108.37106609344482,0,['X12'],25,186.47582340240479,0,['X12'],347,160.26534461975098,0,['X12'],6,1.7295656204223633,0,['dummy_sink'],25,1717.9540634155273,0,['X21'],25,1672.0294971466064,0,['X21']
25,1,16,X9,10,25,0.9951953887939453,0,['X21'],24,13.885518074035645,0,['X23'],25,71.38316631317139,1,['X9'],25,126.50537300109863,1,['X9'],328,110.74527359008789,1,['X9'],6,1.1750078201293945,0,['dummy_sink'],25,1071.7837190628052,1,['X9'],25,1207.0730152130127,1,['X9']
25,1,17,X15,10,25,1.6053705215454102,0,['X22'],24,19.757328033447266,0,['X6'],25,110.07588863372803,0,['X1'],25,197.42097282409668,0,['X1'],1106,469.85422801971436,0,['X1'],4,1.4267549514770508,0,['X17'],25,1585.847056388855,0,['X21'],25,1633.3599977493286,0,['X21']
25,1,18,X10,10,25,1.6552705764770508,0,['X24'],24,22.148873329162598,0,['X5'],25,117.4423017501831,0,['X18'],25,185.45325183868408,0,['X18'],204,116.0316104888916,0,['X18'],6,1.6783781051635742,0,['dummy_sink'],25,1593.4271039962769,0,['X18'],25,1533.5054769515991,0,['X18']
25,1,19,X14,10,25,1.7117538452148438,0,['X24'],24,22.568023681640625,0,['X3'],25,116.54483604431152,0,['X17'],25,202.77569484710693,0,['X5'],370,179.23684883117676,0,['X17'],7,1.7822198867797852,0,['dummy_sink'],25,1036.5147399902344,0,['X21'],25,952.7695436477661,0,['X21']
25,1,20,X3,10,25,1.5487651824951172,0,['X24'],24,23.35639190673828,0,['X23'],25,117.8611888885498,0,['X0'],25,190.72268962860107,0,['X0'],184,120.04829692840576,0,['X0'],7,1.9929132461547852,0,['dummy_sink'],25,1357.3894481658936,0,['X0'],25,1325.8353996276855,0,['X0']
25,1,21,X9,10,25,1.8321094512939453,0,['X20'],24,21.749985694885254,0,['X19'],25,111.03412246704102,1,['X9'],25,193.118971824646,1,['X9'],311,146.91736602783203,1,['X9'],5,1.6404829025268555,1,['X9'],25,1863.6760120391846,1,['X9'],25,1819.5357570648193,1,['X9']
25,1,22,X21,10,25,1.668635368347168,0,['X24'],24,21.0463228225708,0,['X8'],25,113.40723609924316,0,['X17'],25,204.76793956756592,0,['X1'],164,97.15878009796143,0,['X17'],3,1.1742143630981445,0,['X17'],25,1534.6275749206543,0,['X1'],25,1529.2362356185913,0,['X1']
25,1,23,X19,10,25,1.92388916015625,0,['X24'],24,22.764150619506836,0,['X23'],25,124.66307163238525,0,['X6'],25,200.42254543304443,0,['X6'],404,191.52179527282715,0,['X6'],5,1.588160514831543,0,['dummy_sink'],25,1566.8544883728027,1,['X19'],25,1587.55472946167,1,['X19']
25,1,24,X2,10,25,1.6858463287353516,0,['X18'],24,22.664724349975586,0,['X11'],25,121.4692211151123,0,['X22'],25,204.2536211013794,0,['X22'],348,171.61634635925293,0,['X22'],7,2.070998191833496,0,['X22'],25,1361.1135540008545,0,['X10'],25,1366.1747331619263,0,['X10']
25,1,25,X4,10,25,2.262232780456543,0,['X24'],24,22.911853790283203,1,['X4'],25,124.23351001739502,0,['X7'],25,201.89032649993896,0,['X17'],170,106.53592586517334,0,['X7'],4,1.3676424026489258,0,['dummy_sink'],25,1191.1394596099854,0,['X17'],25,1185.0509510040283,0,['X17']
25,1,26,X21,10,25,1.790548324584961,0,['X24'],24,23.512330055236816,0,['X5'],25,123.5076847076416,0,['X2'],25,197.80380821228027,0,['X2'],258,133.90356540679932,0,['X6'],7,2.031980514526367,0,['dummy_sink'],25,1227.3787803649902,0,['X10'],25,1250.8944807052612,0,['X10']
25,1,27,X19,10,25,1.857844352722168,0,['X21'],24,21.09335231781006,0,['X2'],25,120.65963649749756,0,['X1'],25,189.22988986968994,0,['X1'],340,172.26514720916748,0,['X1'],3,1.2080373764038086,1,['X19'],25,1503.0376195907593,1,['X19'],25,1814.4609470367432,0,['X1']
25,1,28,X1,10,25,1.0666465759277344,0,['X19'],24,13.47396469116211,0,['X13'],25,90.91156101226807,1,['X1'],25,118.77520275115967,0,['X24'],337,99.04456615447998,1,['X1'],5,1.0359954833984375,0,['X24'],25,1139.6395559310913,0,['X24'],25,1092.1657733917236,0,['X24']
25,1,29,X21,10,25,1.0574541091918945,0,['X22'],24,14.025999069213867,0,['X9'],25,77.92029762268066,0,['X19'],25,131.268159866333,0,['X13'],626,209.60683727264404,0,['X19'],5,1.6490650177001953,0,['X19'],25,984.951343536377,0,['X19'],25,1019.8666543960571,0,['X19']
25,1,30,X5,10,25,1.8016767501831055,0,['X22'],24,21.172999382019043,0,['X10'],25,119.05572700500488,1,['X5'],25,193.26449871063232,1,['X5'],193,132.755220413208,0,['X6'],6,1.773305892944336,0,['dummy_sink'],25,1331.2884101867676,0,['X7'],25,1529.768334388733,1,['X5']
25,1,31,X18,10,25,1.7971324920654297,0,['X24'],24,21.890270233154297,0,['X20'],25,111.27048301696777,0,['X21'],25,185.4064178466797,0,['X17'],315,169.63545036315918,0,['X21'],6,1.8524885177612305,0,['dummy_sink'],25,1680.3640050888062,0,['X1'],25,1152.274073600769,0,['X22']
25,1,32,X23,10,25,1.6934003829956055,0,['X18'],24,20.551804542541504,0,['X14'],25,121.7911729812622,1,['X23'],25,192.12329006195068,0,['X2'],362,169.14318943023682,1,['X23'],5,1.5817642211914062,1,['X23'],25,995.7229824066162,1,['X23'],25,920.4453706741333,1,['X23']
25,1,33,X20,10,25,1.5629920959472656,1,['X20'],24,21.727307319641113,0,['X6'],25,110.02172374725342,0,['X4'],25,187.08673572540283,0,['X4'],429,225.92419624328613,0,['X5'],6,1.7424430847167969,0,['dummy_sink'],25,1395.170256614685,0,['X19'],25,1371.974871635437,0,['X19']
25,1,34,X1,10,25,1.5195369720458984,0,['X18'],24,20.266220092773438,0,['X11'],25,107.30895709991455,0,['X12'],25,189.66429328918457,0,['X12'],121,89.36638164520264,0,['X12'],5,1.6190605163574219,0,['X23'],25,1366.7854270935059,0,['X12'],25,1321.094391822815,0,['X12']
25,1,35,X9,10,25,1.8497905731201172,0,['X24'],24,21.09073543548584,0,['X13'],25,120.98877143859863,0,['X13'],25,195.42150592803955,0,['X13'],233,132.9733829498291,0,['X13'],5,1.7682466506958008,0,['dummy_sink'],25,1140.7206869125366,0,['X11'],25,1075.1746196746826,0,['X11']
25,1,36,X5,10,25,1.9225397109985352,0,['X23'],24,21.87295627593994,0,['X21'],25,121.23301792144775,0,['X9'],25,199.79578018188477,0,['X9'],428,193.89682388305664,0,['X19'],7,2.0732192993164062,0,['dummy_sink'],25,1497.0694742202759,0,['X19'],25,1508.7566938400269,0,['X19']
25,1,37,X15,10,25,1.7540521621704102,0,['X21'],24,21.055377960205078,0,['X19'],25,121.22079849243164,1,['X15'],25,198.00354957580566,1,['X15'],352,170.99878787994385,1,['X15'],7,1.9999656677246094,0,['dummy_sink'],25,1677.4633140563965,1,['X15'],25,1636.492753982544,1,['X15']
25,1,38,X1,10,25,2.0422182083129883,0,['X17'],24,22.829541206359863,0,['X18'],25,120.32467079162598,1,['X1'],25,196.47592449188232,1,['X1'],368,180.25916004180908,1,['X1'],7,2.027301788330078,0,['dummy_sink'],25,1803.6888732910156,1,['X1'],25,1322.8596658706665,1,['X1']
25,1,39,X9,10,25,1.8652753829956055,0,['X23'],24,21.916215896606445,0,['X21'],25,125.36191463470459,1,['X9'],25,207.46258163452148,1,['X9'],463,244.420241355896,1,['X9'],6,1.8750877380371094,0,['dummy_sink'],25,1594.8719310760498,0,['X19'],25,1604.133586883545,0,['X19']
25,1,40,X6,10,25,1.6740550994873047,0,['X24'],24,24.344765663146973,0,['X11'],25,125.02269649505615,0,['X8'],25,200.71593570709229,0,['X8'],284,154.31799602508545,0,['X8'],6,1.9200763702392578,0,['dummy_sink'],25,1628.1424398422241,0,['X8'],25,1651.3913497924805,0,['X8']
25,1,41,X0,10,25,0.9877843856811523,0,['X23'],24,14.736289024353027,0,['X11'],25,78.47641277313232,0,['X7'],25,127.5931921005249,0,['X21'],370,106.0181941986084,0,['X7'],7,1.2625598907470703,0,['dummy_sink'],25,541.3078413009644,0,['X20'],25,469.79498767852783,0,['X20']
25,1,42,X6,10,25,1.0726432800292969,0,['X24'],24,14.267428398132324,0,['X19'],25,79.68237590789795,0,['X18'],25,126.76271915435791,0,['X23'],339,111.8834342956543,0,['X18'],5,1.0055665969848633,0,['X18'],25,1012.3864440917969,0,['X23'],25,1176.3412008285522,0,['X23']
25,1,43,X4,10,25,1.6345949172973633,0,['X19'],24,22.995864868164062,0,['X6'],25,117.91718673706055,1,['X4'],25,188.87947463989258,1,['X4'],287,165.36758613586426,1,['X4'],8,2.3152523040771484,0,['dummy_sink'],25,1980.0928945541382,1,['X4'],25,2009.24085521698,1,['X4']
25,1,44,X20,10,25,0.992527961730957,0,['X23'],24,14.322321891784668,0,['X11'],25,72.95659828186035,1,['X20'],25,123.19513320922852,0,['X24'],357,112.26186084747314,1,['X20'],6,1.158639907836914,0,['X24'],25,1019.1823873519897,1,['X20'],25,1040.9619483947754,1,['X20']
25,1,45,X11,10,25,1.844045639038086,0,['X23'],24,22.058349609375,0,['X22'],25,116.41522407531738,0,['X9'],25,187.13621520996094,0,['X9'],442,213.10754489898682,0,['X9'],4,1.460653305053711,0,['dummy_sink'],25,1572.3146781921387,0,['X19'],25,1597.504162788391,0,['X19']
25,1,46,X5,10,25,1.747549057006836,0,['X24'],24,23.531587600708008,0,['X8'],25,115.13161277770996,0,['X9'],25,187.07473278045654,0,['X14'],163,132.42335510253906,0,['X14'],5,1.4963035583496094,0,['dummy_sink'],25,1507.477759361267,0,['X9'],25,1543.7788362503052,0,['X19']
25,1,47,X7,10,25,1.618417739868164,0,['X24'],24,22.534082412719727,0,['X13'],25,118.55743217468262,0,['X23'],25,189.45782279968262,0,['X23'],321,163.29346656799316,0,['X23'],8,2.174160957336426,0,['X16'],25,1448.1635284423828,0,['X16'],25,1455.942219734192,0,['X16']
25,1,48,X0,10,25,1.66253662109375,0,['X19'],24,21.6303129196167,0,['X6'],25,118.09745788574219,1,['X0'],25,195.3722743988037,1,['X0'],228,133.18066692352295,1,['X0'],7,2.0097856521606445,0,['dummy_sink'],25,1364.235050201416,0,['X24'],25,1382.4749298095703,0,['X24']
25,1,49,X10,10,25,1.8465776443481445,0,['X24'],24,22.825860023498535,0,['X18'],25,113.52589416503906,0,['X11'],25,191.79768466949463,0,['X11'],334,145.120023727417,0,['X11'],4,1.3688106536865234,0,['X11'],25,1922.687008857727,0,['X11'],25,2009.021496772766,0,['X11']
25,1,50,X16,10,25,1.780294418334961,0,['X24'],24,21.092360496520996,1,['X16'],25,114.5318021774292,0,['X14'],25,185.26119995117188,0,['X14'],329,161.88586807250977,0,['X14'],5,1.7400245666503906,0,['dummy_sink'],25,1796.2298793792725,1,['X16'],25,1829.0874862670898,1,['X16']
25,1,51,X5,10,25,1.8581962585449219,0,['X23'],24,21.0753173828125,0,['X1'],25,115.18971633911133,1,['X5'],25,197.47669792175293,1,['X5'],291,138.16180038452148,1,['X5'],4,1.4050827026367188,0,['X19'],25,1468.4359560012817,1,['X5'],25,1008.1717777252197,1,['X5']
25,1,52,X21,10,25,1.717081069946289,0,['X23'],24,20.285409927368164,0,['X19'],25,114.16738891601562,0,['X19'],25,194.92445755004883,0,['X19'],288,144.34749603271484,0,['X19'],6,1.8965129852294922,0,['dummy_sink'],25,1352.8067121505737,0,['X22'],25,1360.050651550293,0,['X22']
25,1,53,X21,10,25,1.4386539459228516,0,['X22'],24,14.18763256072998,0,['X11'],25,75.53585052490234,0,['X7'],25,127.29952716827393,0,['X7'],319,104.47055149078369,0,['X7'],4,0.9269046783447266,0,['dummy_sink'],25,946.8513307571411,0,['X24'],25,1327.25674533844,0,['X24']
25,1,54,X15,10,25,2.0665245056152344,0,['X24'],24,21.28162670135498,0,['X23'],25,118.82303142547607,0,['X4'],25,192.9422082901001,0,['X4'],757,329.546706199646,0,['X4'],5,1.6030235290527344,0,['X21'],25,1192.9188623428345,0,['X17'],25,1251.8868627548218,0,['X17']
25,1,55,X13,10,25,1.9396209716796875,0,['X24'],24,20.744086265563965,0,['X1'],25,121.36890983581543,0,['X4'],25,199.118390083313,0,['X19'],6451,2310.4427003860474,0,['X19'],6,1.767756462097168,0,['dummy_sink'],25,1163.6605253219604,0,['X22'],25,1138.5731811523438,0,['X22']
25,1,56,X21,10,25,1.817331314086914,0,['X24'],24,23.163511276245117,0,['X4'],25,118.4320297241211,0,['X3'],25,198.5039873123169,0,['X7'],146,97.44001770019531,0,['X3'],5,1.4729061126708984,0,['dummy_sink'],25,1790.9768676757812,0,['X7'],25,1489.5538721084595,0,['X7']
25,1,57,X15,10,25,1.1436996459960938,0,['X21'],24,14.38209056854248,0,['X22'],25,83.29752445220947,1,['X15'],25,125.80068016052246,1,['X15'],403,121.21146202087402,1,['X15'],5,1.0639209747314453,0,['dummy_sink'],25,1087.5517387390137,1,['X15'],25,1152.2659149169922,1,['X15']
25,1,58,X3,10,25,1.736210823059082,0,['X22'],24,21.892220497131348,1,['X3'],25,123.15617942810059,0,['X20'],25,204.50347328186035,0,['X20'],352,181.0254430770874,0,['X20'],3,1.2298240661621094,0,['X20'],25,1836.6051197052002,0,['X20'],25,1811.3795852661133,0,['X20']
25,1,59,X17,10,25,1.471029281616211,0,['X24'],24,20.988357543945312,0,['X16'],25,121.8477783203125,0,['X13'],25,204.61948204040527,0,['X22'],376,194.21210861206055,0,['X13'],7,1.991837501525879,0,['dummy_sink'],25,1422.908299446106,0,['X14'],25,1365.6482801437378,0,['X14']
25,1,60,X13,10,25,1.7207975387573242,0,['X24'],24,22.78370761871338,0,['X7'],25,122.08307266235352,1,['X13'],25,200.15990161895752,1,['X13'],374,182.46347522735596,1,['X13'],6,1.895101547241211,0,['dummy_sink'],25,1768.7806968688965,1,['X13'],25,1799.6642408370972,1,['X13']
25,1,61,X3,10,25,1.743356704711914,0,['X23'],24,21.72648811340332,0,['X21'],25,127.52488327026367,1,['X3'],25,205.92204666137695,1,['X3'],573,292.8849239349365,1,['X3'],4,1.3434991836547852,0,['X8'],25,1867.8512897491455,1,['X3'],25,1867.591305732727,1,['X3']
25,1,62,X18,10,25,1.7550697326660156,0,['X24'],24,22.401395797729492,0,['X1'],25,121.33781242370605,0,['X15'],25,198.2662525177002,0,['X15'],389,195.01409721374512,0,['X15'],4,1.4734315872192383,0,['X21'],25,1840.9263286590576,0,['X4'],25,1712.290298461914,0,['X15']
25,1,63,X12,10,25,1.136876106262207,0,['X21'],24,15.024675369262695,0,['X8'],25,77.39695739746094,0,['X22'],25,128.14068126678467,0,['X22'],301,91.8702278137207,0,['X22'],6,1.212458610534668,0,['X19'],25,626.6832647323608,0,['X5'],25,647.6603260040283,0,['X5']
25,1,64,X4,10,25,1.6925544738769531,0,['X24'],24,22.52250099182129,0,['X20'],25,123.21099090576172,0,['X20'],25,200.7516565322876,0,['X20'],312,165.9436912536621,0,['X20'],6,1.7992181777954102,0,['dummy_sink'],25,1723.8819541931152,0,['X7'],25,1731.2117071151733,0,['X7']
25,1,65,X14,10,25,1.9968090057373047,0,['X24'],24,22.66565227508545,0,['X7'],25,127.15328311920166,0,['X3'],25,197.0020627975464,0,['X3'],340,182.5980987548828,0,['X3'],5,1.554117202758789,0,['dummy_sink'],25,1553.7064533233643,1,['X14'],25,1600.5140571594238,1,['X14']
25,1,66,X20,10,25,1.0283432006835938,0,['X23'],24,14.647171020507812,0,['X3'],25,81.01018905639648,1,['X20'],25,128.76388931274414,1,['X20'],212,94.23729991912842,1,['X20'],6,1.1824369430541992,0,['dummy_sink'],25,1064.2490530014038,0,['X18'],25,1051.2858743667603,0,['X18']
25,1,67,X3,10,25,1.8682327270507812,0,['X21'],24,23.220467567443848,0,['X22'],25,118.73133087158203,0,['X4'],25,203.85130310058594,0,['X4'],351,175.03300285339355,0,['X4'],6,1.911616325378418,0,['dummy_sink'],25,1620.9530410766602,0,['X4'],25,1677.5475311279297,0,['X4']
25,1,68,X18,10,25,2.069307327270508,0,['X24'],24,23.508183479309082,0,['X22'],25,122.73241519927979,0,['X19'],25,195.5965404510498,0,['X19'],337,168.31870365142822,0,['X11'],6,1.7550544738769531,0,['dummy_sink'],25,1124.7913160324097,0,['X22'],25,1121.1758279800415,0,['X22']
25,1,69,X22,10,25,1.6245450973510742,0,['X18'],24,23.365612983703613,0,['X16'],25,120.17768478393555,0,['X11'],25,195.7818775177002,0,['X24'],362,171.66208457946777,0,['X24'],6,1.7641477584838867,0,['X24'],25,1433.9184865951538,1,['X22'],25,1560.1437301635742,1,['X22']
25,1,70,X14,10,25,1.0753555297851562,0,['X24'],24,13.95918083190918,0,['X17'],25,76.11321926116943,0,['X3'],25,125.53910064697266,0,['X3'],309,102.41652488708496,0,['X3'],5,1.0480890274047852,0,['dummy_sink'],25,898.4154329299927,1,['X14'],25,973.6756572723389,0,['X3']
25,1,71,X11,10,25,1.8664283752441406,0,['X23'],24,21.971802711486816,0,['X13'],25,119.73306560516357,0,['X24'],25,196.94863414764404,0,['X18'],241,152.43078708648682,0,['X24'],5,1.7175674438476562,0,['X24'],25,1243.618317604065,0,['X17'],25,1271.3376770019531,0,['X17']
25,1,72,X24,10,25,1.5973119735717773,1,['X24'],24,21.02287006378174,0,['X17'],25,118.78845405578613,0,['X15'],25,196.2748556137085,0,['X7'],193,119.09628295898438,0,['X15'],3,1.143355369567871,0,['X15'],25,962.9167146682739,1,['X24'],25,1006.7050199508667,1,['X24']
25,1,73,X22,10,25,2.064986228942871,0,['X18'],24,21.926843643188477,0,['X8'],25,117.42157459259033,0,['X14'],25,199.50519180297852,0,['X14'],166,116.50640201568604,0,['X14'],6,1.9338569641113281,0,['dummy_sink'],25,1275.2558059692383,0,['X12'],25,1290.852855682373,0,['X12']
25,1,74,X9,10,25,1.1655397415161133,0,['X23'],24,14.96575927734375,0,['X14'],25,78.8119764328003,0,['X21'],25,150.2129774093628,0,['X21'],361,130.0839958190918,0,['X21'],6,1.236708641052246,0,['dummy_sink'],25,711.1310634613037,0,['X19'],25,719.9770603179932,0,['X19']
25,1,75,X24,10,25,1.5986442565917969,0,['X22'],24,21.36479949951172,0,['X23'],25,116.28044033050537,0,['X6'],25,195.2941722869873,0,['X15'],349,174.1485481262207,0,['X6'],7,1.9627132415771484,0,['dummy_sink'],25,1024.7592849731445,0,['X22'],25,953.1736097335815,0,['X22']
25,1,76,X1,10,25,1.9642744064331055,0,['X21'],24,20.267906188964844,0,['X9'],25,117.99739933013916,0,['X19'],25,199.09965991973877,0,['X19'],583,300.4864282608032,0,['X19'],5,1.702906608581543,0,['dummy_sink'],25,1154.1452779769897,0,['X20'],25,1125.0846166610718,0,['X20']
25,1,77,X23,10,25,1.9247503280639648,0,['X24'],24,22.91579818725586,0,['X10'],25,114.78021717071533,0,['X1'],25,199.38225078582764,0,['X1'],361,189.82360172271729,0,['X1'],7,2.285428047180176,0,['dummy_sink'],25,1447.3028869628906,0,['X1'],25,1389.55917263031,0,['X1']
25,1,78,X5,10,25,0.9441452026367188,0,['X18'],24,14.299756050109863,0,['X7'],25,78.74486351013184,0,['X1'],25,136.40532970428467,0,['X1'],223,86.50679969787598,0,['X9'],10,1.766763687133789,0,['dummy_sink'],25,1134.3005723953247,0,['X2'],25,897.1372575759888,0,['X17']
25,1,79,X23,10,25,1.738800048828125,0,['X24'],24,22.57930564880371,0,['X10'],25,120.74919605255127,0,['X5'],25,205.9590311050415,0,['X5'],284,176.35036849975586,0,['X5'],6,1.793893814086914,0,['dummy_sink'],25,1733.9355220794678,0,['X20'],25,1749.9082202911377,0,['X20']
25,1,80,X15,10,25,1.821737289428711,0,['X24'],24,22.73703384399414,0,['X9'],25,121.91414165496826,0,['X11'],25,212.3626890182495,0,['X11'],288,182.4708127975464,0,['X11'],7,2.0640830993652344,0,['dummy_sink'],25,1259.2213287353516,1,['X15'],25,1246.6485586166382,1,['X15']
25,1,81,X3,10,25,1.703989028930664,0,['X20'],24,24.96718120574951,0,['X7'],25,128.23333549499512,0,['X10'],25,216.2516803741455,0,['X9'],345,185.92199420928955,0,['X9'],8,2.202716827392578,0,['dummy_sink'],25,1491.353934288025,0,['X17'],25,1481.8683910369873,0,['X17']
25,1,82,X3,10,25,1.9993476867675781,0,['X22'],24,24.86482524871826,0,['X5'],25,127.79005241394043,0,['X20'],25,288.61567974090576,0,['X17'],345,186.4546308517456,0,['X17'],7,2.0181779861450195,0,['dummy_sink'],25,1521.012448310852,0,['X17'],25,1531.9794368743896,0,['X17']
25,1,83,X18,10,25,1.9412059783935547,0,['X23'],24,24.352590560913086,0,['X19'],25,128.37284755706787,0,['X2'],25,207.86237239837646,0,['X2'],367,190.37537002563477,0,['X2'],6,1.9407024383544922,0,['dummy_sink'],25,1486.6663150787354,0,['X19'],25,1505.8759212493896,0,['X19']
25,1,84,X10,10,25,1.7809066772460938,0,['X23'],24,23.92645263671875,0,['X7'],25,127.7337818145752,1,['X10'],25,206.18993091583252,1,['X10'],206,141.33523273468018,0,['X23'],6,1.8527193069458008,0,['dummy_sink'],25,1381.594430923462,0,['X23'],25,1375.4634475708008,0,['X23']
25,1,85,X10,10,25,1.6730642318725586,0,['X24'],24,22.64249324798584,1,['X10'],25,126.43275260925293,0,['X0'],25,204.53980541229248,0,['X9'],264,151.8484001159668,0,['X0'],7,2.0629892349243164,0,['dummy_sink'],25,1126.361894607544,0,['X18'],25,1121.8852653503418,0,['X18']
25,1,86,X20,10,25,1.267160415649414,0,['X24'],24,15.44581413269043,0,['X24'],25,79.82049179077148,0,['X17'],25,131.97086143493652,0,['X17'],201,108.3518180847168,0,['X6'],4,0.8900699615478516,0,['dummy_sink'],25,714.4174642562866,0,['X22'],25,684.146185874939,0,['X22']
25,1,87,X6,10,25,1.949005126953125,0,['X23'],24,23.205906867980957,0,['X12'],25,122.93573188781738,0,['X21'],25,199.85654544830322,0,['X21'],303,172.24536514282227,0,['X21'],5,1.5875568389892578,0,['dummy_sink'],25,1549.3995580673218,0,['X7'],25,1571.1871738433838,0,['X21']
25,1,88,X24,10,25,1.9345035552978516,1,['X24'],24,20.440495491027832,0,['X13'],25,120.12441158294678,0,['X8'],25,194.4129581451416,0,['X8'],160,108.61637878417969,0,['X8'],3,1.159123420715332,1,['X24'],25,1201.2851600646973,0,['X3'],25,974.9205141067505,0,['X11']
25,1,89,X19,10,25,1.9298276901245117,0,['X24'],24,22.202895164489746,0,['X18'],25,118.16806507110596,0,['X20'],25,201.78838729858398,0,['X20'],277,157.80211067199707,0,['X20'],4,1.5481147766113281,0,['dummy_sink'],25,1723.4061813354492,0,['X6'],25,1223.7304782867432,0,['X21']
25,1,90,X18,10,25,1.102304458618164,0,['X23'],24,14.846807479858398,0,['X12'],25,84.77735614776611,0,['X23'],25,128.3332815170288,0,['X23'],299,97.21538066864014,0,['X20'],6,1.1818561553955078,0,['X23'],25,633.7185888290405,0,['X19'],25,669.232759475708,0,['X19']
25,1,91,X18,10,25,1.7408685684204102,0,['X24'],24,24.42728328704834,0,['X16'],25,126.45341396331787,1,['X18'],25,207.26425647735596,1,['X18'],727,336.80816078186035,1,['X18'],3,1.1886167526245117,0,['X8'],25,1118.801176071167,1,['X18'],25,866.7028226852417,1,['X18']
25,1,92,X10,10,25,1.0370712280273438,0,['X21'],24,15.141468048095703,0,['X15'],25,80.10319423675537,0,['X14'],25,134.72093391418457,0,['X7'],188,88.96891021728516,0,['X14'],6,1.210942268371582,0,['dummy_sink'],25,1042.9401941299438,0,['X20'],25,1001.635495185852,0,['X20']
25,1,93,X5,10,25,2.1025476455688477,0,['X24'],24,23.986282348632812,0,['X22'],25,121.81144714355469,0,['X4'],25,196.791766166687,0,['X4'],2912,1201.9229249954224,0,['X4'],5,1.6869277954101562,0,['dummy_sink'],25,924.6754884719849,0,['X4'],25,665.0707483291626,0,['X4']
25,1,94,X18,10,25,1.8789787292480469,0,['X20'],24,22.864524841308594,0,['X24'],25,122.45467567443848,0,['X10'],25,198.23426723480225,0,['X10'],249,125.65718650817871,0,['X10'],5,1.6611032485961914,0,['dummy_sink'],25,1033.1886100769043,0,['X17'],25,635.72935962677,0,['X5']
25,1,95,X22,10,25,1.749089241027832,0,['X24'],24,24.235057830810547,0,['X2'],25,125.20308780670166,0,['X12'],25,213.43321418762207,0,['X12'],183,111.93053436279297,0,['X12'],8,2.2161941528320312,0,['dummy_sink'],25,1600.2822284698486,0,['X1'],25,926.0267181396484,0,['X12']
25,1,96,X20,10,25,2.274632453918457,0,['X23'],24,24.074347496032715,0,['X15'],25,120.87172412872314,0,['X9'],25,212.73182201385498,0,['X13'],211,122.38595294952393,0,['X9'],7,2.1985740661621094,0,['dummy_sink'],25,1398.7471189498901,0,['X13'],25,1002.2705535888672,0,['X13']
25,1,97,X3,10,25,1.8636054992675781,0,['X24'],24,21.76253318786621,0,['X10'],25,122.33700275421143,1,['X3'],25,209.54763984680176,1,['X3'],334,171.85026168823242,1,['X3'],4,1.4771814346313477,0,['X24'],25,1149.2273149490356,1,['X3'],25,1060.084119796753,1,['X3']
25,1,98,X10,10,25,1.0846576690673828,0,['X24'],24,15.545526504516602,0,['X7'],25,80.08640384674072,0,['X22'],25,137.46201038360596,0,['X22'],209,89.7752161026001,0,['X0'],6,1.1859865188598633,0,['dummy_sink'],25,1178.3871173858643,0,['X22'],25,1001.1864700317383,0,['X22']
